date,source_file_symbol,company,industry,close,ret_1d,volume_z_20,abs_return_z,drawdown,volume_anomaly,volatility_anomaly,drawdown_anomaly
2020-11-18,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILE,173.5,0.09810126582278489,2.8033675281581845,3.373843959071288,-0.872907739076292,False,True,False
2020-11-18,MM,MM,UNKNOWN,705.75,0.10749313456257359,4.076967976145458,4.647297628666561,-0.5465205937158646,True,True,False
2020-11-17,TATASTEEL,Tata Steel Ltd.,METALS,522.7,0.061966680211296365,3.4969672237126774,2.393713886757397,-0.47143290524825554,True,False,False
2020-11-13,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILE,2514.6,0.06970115920450914,4.1660988756306665,0.3440780111636987,-0.9234798908768348,True,False,False
2020-11-13,GRASIM,Grasim Industries Ltd.,CEMENT & CEMENT PRODUCTS,841.35,0.017413386540903186,3.3966375091715353,0.023991445446462943,-0.8408372902517924,True,False,False
2020-11-12,COALINDIA,Coal India Ltd.,METALS,122.1,-0.02979737783075087,3.486427157674989,1.5298293318119993,-0.7246278755074425,True,False,False
2020-11-11,HINDALCO,Hindalco Industries Ltd.,METALS,204.05,0.06082661814400847,3.3893449085123843,2.305628240370585,-0.8614355561591742,True,False,False
2020-11-11,TATASTEEL,Tata Steel Ltd.,METALS,473.95,0.07252772120389239,2.2297828085179394,3.201828881331545,-0.5207301041561331,False,True,False
2020-11-11,GAIL,GAIL (India) Ltd.,ENERGY,92.95,0.030487804878048808,3.3310987312092855,1.0506660306317737,-0.8290103016924208,True,False,False
2020-11-11,BAJFINANCE,Bajaj Finance Ltd.,FINANCIAL SERVICES,4268.8,0.014316094616910746,3.0482974076923544,-0.35747750214502305,-0.6253236551306469,True,False,False
2020-11-10,TECHM,Tech Mahindra Ltd.,IT,821.3,-0.058951589802348936,0.5615255342675632,3.3195649683783004,-0.7188917221433094,False,True,False
2020-11-10,BAJFINANCE,Bajaj Finance Ltd.,FINANCIAL SERVICES,4208.55,0.08888745148771027,3.2932392886602644,3.5068946025035976,-0.6306118508246075,True,True,False
2020-11-10,INDUSINDBK,IndusInd Bank Ltd.,FINANCIAL SERVICES,835.2,0.07705203430266305,3.320717403467804,1.7631758243507671,-0.5871580040038555,True,False,False
2020-11-05,SBIN,State Bank of India,FINANCIAL SERVICES,218.65,0.05628019323671496,3.0108195862717713,2.5923883698607884,-0.9373486726170862,True,False,False
2020-11-04,SBIN,State Bank of India,FINANCIAL SERVICES,207.0,0.01098901098901095,3.440743582320763,-0.6078325016655911,-0.9406868293242023,True,False,False
2020-11-04,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMA,504.65,0.03922981878088949,4.091800835034283,1.8491811760032464,-0.8245915884602016,True,False,False
2020-11-03,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMA,485.6,0.03451214316148277,3.4788526673018607,1.5572847143674091,-0.8312130691692735,True,False,False
2020-11-03,UPL,UPL Ltd.,FERTILISERS & PESTICIDES,417.05,-0.06354552599079377,1.8541947925967786,3.023930945129128,-0.5968583856935717,False,True,False
2020-11-02,RELIANCE,Reliance Industries Ltd.,ENERGY,1877.45,-0.08617668532489653,3.7027761827596155,4.931288325096739,-0.41709486626201153,True,True,False
2020-11-02,ICICIBANK,ICICI Bank Ltd.,FINANCIAL SERVICES,417.45,0.063295975547631,3.391497372711182,3.021872278615959,-0.7673206621704476,True,True,False
2020-11-02,HDFC,Housing Development Finance Corporation Ltd.,FINANCIAL SERVICES,2040.8,0.060955005068753065,0.5715973052791974,3.4543064546522615,-0.3582692640284264,False,True,False
2020-10-28,BHARTIARTL,Bharti Airtel Ltd.,TELECOM,451.85,0.042690665743625233,4.111298242711903,1.5032204429566065,-0.5985874827877227,True,False,False
2020-10-28,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILE,2946.2,0.011761877779494778,3.085345583394334,-0.15940649435357734,-0.27235456105904,True,False,False
2020-10-27,KOTAKBANK,Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,1587.65,0.12050956313077843,4.159061145798317,6.125978474080893,-0.08201792425556509,True,True,False
2020-10-27,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,17229.85,0.05968873294442889,3.2921597907432583,4.524793376219529,-0.040162555429284486,True,True,False
2020-10-27,NTPC,NTPC Ltd.,ENERGY,89.45,0.04072134962187324,3.4995854558349495,1.453595728808947,-0.6857544352713858,True,False,False
2020-10-27,SHREECEM,Shree Cement Ltd.,CEMENT & CEMENT PRODUCTS,21734.35,0.06412089284053124,3.7551329836509955,4.011398038025598,-0.1310674177517822,True,True,False
2020-10-27,ASIANPAINT,Asian Paints Ltd.,CONSUMER GOODS,2197.8,0.05640606599533782,2.766067696856053,3.4804396189418356,-0.57840824077804,False,True,False
2020-10-26,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILE,2895.15,-0.06070240895449752,0.9650805854703703,4.104798896922429,-0.1517162571968531,False,True,False
2020-10-26,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILE,2897.95,-0.06849777406341917,3.1177795925004514,3.8707933077909003,-0.2842712308129268,True,True,False
2020-10-20,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,2173.1,-0.0021581412434568126,3.5999693567050097,-0.9930216587143307,-0.3082053322721847,True,False,False
2020-10-16,UPL,UPL Ltd.,FERTILISERS & PESTICIDES,466.95,-0.07817589576547235,4.175326378648306,4.023217665672857,-0.5486225229579507,True,True,False
2020-10-15,TATASTEEL,Tata Steel Ltd.,METALS,373.9,-0.004393556117694097,3.1049529998715317,-0.8332965690511933,-0.6219031246839923,True,False,False
2020-10-15,INFY,Infosys Ltd.,IT,1108.25,-0.025285839929639398,3.746305237291858,1.3633728633042346,-0.9342515083739225,True,False,False
2020-10-14,WIPRO,Wipro Ltd.,IT,350.45,-0.06782816863944674,1.7500771608226036,3.242089495959221,-0.9634470062425358,False,True,False
2020-10-12,VEDL,Vedanta Ltd.,METALS,96.95,-0.20434961017644637,2.2530185410037347,6.436130443265341,-0.9776828875281985,False,True,False
2020-10-09,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,1233.55,0.03503104547742919,3.365095622385884,2.1091904763380454,-0.5192337672460832,True,False,False
2020-10-08,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,1191.8,0.02542482254248224,3.4782546933171767,1.2416198949652746,-0.5355054953620704,True,False,False
2020-10-07,VEDL,Vedanta Ltd.,METALS,123.35,-0.10551124002900658,4.012550232719694,5.986685096358099,-0.9716058192532572,True,True,False
2020-10-07,TITAN,Titan Company Ltd.,CONSUMER GOODS,1254.0,0.04504354348097839,3.487835791765355,2.291185690509388,-0.7340177321511899,True,False,False
2020-10-06,HDFC,Housing Development Finance Corporation Ltd.,FINANCIAL SERVICES,1934.4,0.08363677104924094,4.0431147868857975,5.3787371446605805,-0.39172680533937076,True,True,False
2020-10-06,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILE,2197.6,-0.00567834762346453,3.3600949497205113,-0.2306802349713577,-0.9331263056513688,True,False,False
2020-10-05,TCS,Tata Consultancy Services Ltd.,IT,2705.8,0.07226218074461555,3.4201782239961127,4.121775604024136,-0.24916058495435234,True,True,False
2020-10-01,INDUSINDBK,IndusInd Bank Ltd.,FINANCIAL SERVICES,592.2,0.12286689419795227,3.54765160944784,3.6780020282963357,-0.707273670942389,True,True,False
2020-10-01,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILE,2985.4,0.03620145083475057,3.975872497822743,2.5483711888781384,-0.12527285779164643,True,False,False
2020-09-30,BPCL,Bharat Petroleum Corporation Ltd.,ENERGY,353.05,-0.08666407967921352,3.529805796737004,2.9085161865353384,-0.6884761316509309,True,False,False
2020-09-29,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILE,3174.95,0.0278578134611025,3.0291173984087627,1.0262550917574549,-0.2158584324331,True,False,False
2020-09-24,TCS,Tata Consultancy Services Ltd.,IT,2332.25,-0.05479341020081452,1.7156145825182265,3.675420718745609,-0.35281793712018206,False,True,False
2020-09-22,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILE,6440.55,-0.0281275699982646,3.1359477767341275,1.1799122426512516,-0.34496997187882983,True,False,False
2020-09-18,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,2098.7,-0.013861479184287151,3.3033016513011093,0.8053965099923048,-0.3318901711102269,True,False,False
2020-09-18,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMA,5333.35,0.10484230151742713,3.972338323914102,5.2021747810238015,0.0,True,True,False
2020-09-17,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMA,4827.25,0.04307569307893444,3.9682048268339254,2.374549045344512,0.0,True,False,False
2020-09-16,MM,MM,UNKNOWN,639.45,0.04238324231803725,3.5689270390870904,1.5630712643718376,-0.5891216346462764,True,False,False
2020-09-14,HCLTECH,HCL Technologies Ltd.,IT,794.95,0.10157278459086827,4.040893795701641,5.207399537842981,-0.7180178422574179,True,True,False
2020-09-10,RELIANCE,Reliance Industries Ltd.,ENERGY,2314.0,0.07062715432484334,3.773419760094677,3.4086009356924287,-0.28155611096449695,True,True,False
2020-09-04,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILE,7190.1,0.01661340949580059,3.1833224316548057,0.1747227570849128,-0.2687377001662862,True,False,False
2020-09-03,GRASIM,Grasim Industries Ltd.,CEMENT & CEMENT PRODUCTS,724.75,0.06824379099417777,1.07323547230603,3.550793057379372,-0.8628951400843723,False,True,False
2020-08-31,SHREECEM,Shree Cement Ltd.,CEMENT & CEMENT PRODUCTS,20283.0,-0.049065732751042535,1.2335389158831285,3.0846599756399486,-0.18909194129382279,False,True,False
2020-08-31,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILE,2967.0,-0.015642884395269063,3.2136931906923976,0.35351423333643595,-0.13066408825209863,True,False,False
2020-08-28,INDUSINDBK,IndusInd Bank Ltd.,FINANCIAL SERVICES,665.65,0.09870429974416095,2.9642001722701115,3.033366242185942,-0.6709671041249599,False,True,False
2020-08-27,INDUSINDBK,IndusInd Bank Ltd.,FINANCIAL SERVICES,605.85,0.06729498810887002,3.571329163027784,1.9078544915848188,-0.7005264328612738,True,False,False
2020-08-20,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,199.45,0.01346544715447151,3.026575857407108,-0.5212728734261004,-0.8706298242200169,True,False,False
2020-08-20,NTPC,NTPC Ltd.,ENERGY,101.1,0.06814580031695705,2.7424498640114363,3.4489958377720837,-0.6448269805023713,False,True,False
2020-08-11,SHREECEM,Shree Cement Ltd.,CEMENT & CEMENT PRODUCTS,21551.6,-0.03772034791305756,3.3480906590162616,1.6616489013416105,-0.13837370615727218,True,False,False
2020-08-05,HINDALCO,Hindalco Industries Ltd.,METALS,175.75,0.08253772713273788,2.916385317567563,3.2052381334635864,-0.8806532663316583,False,True,False
2020-08-04,RELIANCE,Reliance Industries Ltd.,ENERGY,2150.6,0.07048282727725241,0.9606821947716471,3.3209105370629644,-0.33228806060511973,False,True,False
2020-07-28,ICICIBANK,ICICI Bank Ltd.,FINANCIAL SERVICES,352.1,-0.017852161785216092,3.696178074075922,-0.32653261084764756,-0.8037456106125633,True,False,False
2020-07-28,TECHM,Tech Mahindra Ltd.,IT,684.35,0.02979459784816796,3.1228272063139144,1.0017435805482082,-0.7657659199424982,True,False,False
2020-07-27,ASIANPAINT,Asian Paints Ltd.,CONSUMER GOODS,1778.15,0.03860868549399843,3.514212308641541,1.8040745952629043,-0.6589073679768276,True,False,False
2020-07-17,HCLTECH,HCL Technologies Ltd.,IT,623.15,-0.007327757865392304,3.2453336488323172,,-0.7789581966195485,True,False,False
2020-07-15,RELIANCE,Reliance Industries Ltd.,ENERGY,1844.0,-0.038080333854981774,3.138331495400281,,-0.427480323517084,True,False,False
2020-07-13,TECHM,Tech Mahindra Ltd.,IT,600.05,0.054569420035149196,3.400924671688546,,-0.7946194787192169,True,False,False
2020-06-24,ASIANPAINT,Asian Paints Ltd.,CONSUMER GOODS,1747.25,0.03762099887166692,3.96956722280565,,-0.664834743242984,True,False,False
2020-06-19,RELIANCE,Reliance Industries Ltd.,ENERGY,1759.4,0.06250377438251098,3.7029663630543497,,-0.45374668177654964,True,False,False
2020-06-12,MM,MM,UNKNOWN,508.45,0.07143609735538936,3.0089340428818527,,-0.673295637087965,True,False,False
