date,symbol,Series,Prev Close,open,high,low,Last,close,vwap,volume,turnover,trades,deliverable_volume,deliverable_pct,source_file_symbol,company,industry,nifty_close,nifty_ret_1d,vix_close,ret_1d,ret_5d,ret_21d,ret_63d,vol_20d,vol_60d,sma20_gap,sma50_gap,ema12_26_gap,macd,rsi_14,bollinger_z,atr_14,volume_z_20,turnover_z_20,drawdown,beta_252,target_return_21d,target_up_21d,symbol_code,industry_code,forecast_return_21d,forecast_up_probability,forecast_annualized,annual_return,volatility,sharpe,sortino,max_drawdown,calmar,quality_score
2021-04-30,MARUTI,EQ,6565.65,6537.1,6559.6,6421.0,6438.35,6455.65,6500.51,849997,552541815500000.0,95248.0,382594.0,0.4501,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILE,14631.1,-0.017710760058812003,23.03,-0.016753862907709083,-0.03302077560252259,-0.04846376640700423,-0.19117333834492267,0.2994519235409848,0.269648168346378,-0.034582541985075266,-0.07282096445922603,-0.01941342926222467,-130.98358361582268,35.8169035610576,-1.7130767266100093,0.029422731582854883,-0.07922361859449592,-0.16356165306227252,-0.34343424070297845,0.9517694501125723,,0,29,0,0.009920922091074511,0.5033340359093383,0.12576678927246188,0.2776634274744183,0.31865493600392747,0.8713608235806398,1.2149800627369975,-0.2158573988035587,1.2863280527488719,0.3979591836734694
2021-04-30,NESTLEIND,EQ,16502.55,16500.0,16569.2,16255.0,16320.2,16309.25,16375.64,97783,160125932830000.0,24063.0,54977.0,0.5622,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,14631.1,-0.017710760058812003,23.03,-0.011713341271500477,-0.019033785043637286,-0.015840209995926835,-0.06350755803103603,0.2005529923968106,0.20532519266310412,-0.04175406435995521,-0.027059489427927463,-0.005527939820748284,-93.17840708315998,23.799221937565136,-1.9486838609316948,0.022635051537361575,-0.02931871672246823,-0.12098328531258712,-0.12937003208293518,0.3335887606773534,,0,31,3,0.00897738917836134,0.5080947537672729,0.11321027833703257,-0.07173734251963004,0.23014196598756745,-0.31170908883043685,-0.5397721347064313,-0.15204759925577438,-0.471808452555397,0.3928571428571428
2021-04-30,INFY,EQ,1356.35,1346.3,1373.9,1345.9,1348.6,1354.35,1361.16,8354677,1137202778465000.0,131718.0,5408113.0,0.6473000000000001,INFY,Infosys Ltd.,IT,14631.1,-0.017710760058812003,23.03,-0.0014745456556198855,0.015407107512370732,0.013583295913785154,0.022073805750509434,0.1803064586533877,0.21580342061174732,-0.017884174363901773,0.005561082814843354,-0.0018319097590907552,-2.4957577933112134,21.61354581673305,-0.7013584660406752,0.025130663628836175,-0.14156505888530393,-0.16235746070972934,-0.9196512793739877,0.7111230027343828,,0,23,7,0.0029450087203633474,0.47342929220275076,0.035918184398205044,1.0498713485696993,0.2941225613788892,3.5695029434251837,6.509579302925492,-0.10676567061961584,9.83341688837581,0.386734693877551
2021-04-30,HDFCBANK,EQ,1472.5,1445.0,1453.8,1407.5,1412.9,1412.3,1421.13,17616451,2503528980125000.0,447876.0,8982938.0,0.5099,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,14631.1,-0.017710760058812003,23.03,-0.04088285229202038,-0.0013082063430329693,-0.052973915375846614,-0.03455583279215224,0.33520672676564284,0.34754531501071617,-0.013884379462150487,-0.056681278766946286,-0.01027970893495822,-14.901364676721414,47.09467120181406,-0.612763210185502,0.030707255641759662,1.4225589599979376,1.3832375386184903,-0.44956738639020977,1.3044881406353424,,0,17,6,0.014100300126842501,0.4719649733738164,0.18296238365834827,0.5163195190036525,0.3278909281275312,1.5746685092880432,2.6827238474927815,-0.1708424835296466,3.022196284766925,0.37142857142857144
2021-04-30,EICHERMOT,EQ,2462.9,2442.0,2470.25,2414.0,2419.95,2421.65,2437.93,646257,157553130770000.0,43516.0,196649.0,0.3043,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILE,14631.1,-0.017710760058812003,23.03,-0.01674854845913354,0.045030854874207105,-0.054246158051981075,-0.15608719137146942,0.3801988837619815,0.3117011346298189,-0.01481650237788168,-0.051977687328997435,-0.019590450786784452,-48.620832319458714,40.839668038217454,-0.4068679476594587,0.0334408947854326,-0.9119889836495616,-0.9404393569026479,-0.926308390098579,0.9144737149300426,,0,12,0,0.024613377792101876,0.49213965830636386,0.3388140549229326,-0.8309712183766842,0.969863301772764,-0.8567921034415819,-0.617492938487952,-0.9082297725921421,-0.9149350125409814,0.3683673469387755
2021-04-30,BHARTIARTL,EQ,540.85,533.5,547.0,533.5,535.5,536.75,540.94,8178192,442388861505000.0,106580.0,3045108.0,0.3722999999999999,BHARTIARTL,Bharti Airtel Ltd.,TELECOM,14631.1,-0.017710760058812003,23.03,-0.00758066007210878,0.02707615767317262,0.027272727272727337,-0.07576409814894536,0.2549768014257463,0.28650733399345524,0.006945910073680173,-0.006443539893119743,0.00014438616426359907,0.07717584003239608,46.860873932697125,0.4372376765246988,0.024645685008982624,-0.30701735910489475,-0.2715805687141127,-0.5231643939057433,0.6808865054000737,,0,6,12,0.017363427993189892,0.48328520205155184,0.22945732726233037,0.10521980850406853,0.34941705660244254,0.30112957142726104,0.4947875637559742,-0.33583834335337404,0.31330492954866296,0.363265306122449
2021-04-30,NTPC,EQ,103.05,102.25,105.65,102.05,102.4,102.45,103.71,15321193,158895206995000.0,48217.0,4597153.0,0.3001,NTPC,NTPC Ltd.,ENERGY,14631.1,-0.017710760058812003,23.03,-0.005822416302765587,-0.0009751340809360798,-0.01679462571976964,0.09924892703862653,0.26739495154897613,0.31840210965264193,-0.0037196411640290084,-0.024480818122089798,-0.007871669032250339,-0.8120817403541167,43.511450381679396,-0.14070421055576826,0.030363243393990116,-0.42350772835533107,-0.40080781192950954,-0.6400843140699104,0.8047926037425659,,0,32,4,0.01838602686074691,0.48014193953057194,0.24436899468771278,0.13392363032650856,0.3364621306159962,0.39803478056006075,0.7031571596671631,-0.2543652666352051,0.5265012479812093,0.35918367346938773
2021-04-30,IOC,EQ,88.9,88.6,93.1,88.0,90.8,90.85,91.47,29815698,272710815130000.03,89345.0,6554327.0,0.2198,IOC,Indian Oil Corporation Ltd.,ENERGY,14631.1,-0.017710760058812003,23.03,0.021934758155230494,0.03180011357183421,-0.0005500550055006492,-0.02782236490101664,0.2802909903772491,0.3286252984694401,0.010398709892676328,-0.04206075559632649,-0.01781717335885158,-1.623809249156082,43.22580645161288,0.49361707223801304,0.024137117697932232,3.129970317557382,3.1710942571472507,-0.8857160827725015,0.9514079197923416,,0,24,4,0.015238030113576339,0.4771614893486403,0.19898716247256365,0.14061519146264878,0.3190525329183792,0.44072739425209734,0.6694892695541559,-0.2364793213149523,0.5946193970819632,0.34285714285714286
2021-04-30,UPL,EQ,615.8,610.8,621.0,604.05,606.0,606.9,613.09,3072295,188358515500000.0,42385.0,664774.0,0.2164,UPL,UPL Ltd.,FERTILISERS & PESTICIDES,14631.1,-0.017710760058812003,23.03,-0.014452744397531636,0.03672702425691843,0.03672702425691843,0.031879622545269104,0.36545375321094037,0.45303573344977255,-0.01655283050971057,0.00746342985770343,-0.0029660177620661754,-1.8021002290713568,35.09006004002667,-0.39587193044628777,0.03658522232422381,-0.8561657793073247,-0.8416025406977046,-0.4133397776703722,1.0463707803235935,,0,45,5,0.011381853877800902,0.48141136604858903,0.14546516824000766,0.6834951456310685,0.44927657568859025,1.5213237961126724,2.1809989894935478,-0.2530243811650845,2.7013015207618487,0.3173469387755102
2021-04-30,BPCL,EQ,419.55,417.5,437.5,414.65,422.1,421.8,428.14,16851470,721472414705000.0,195429.0,6453804.0,0.383,BPCL,Bharat Petroleum Corporation Ltd.,ENERGY,14631.1,-0.017710760058812003,23.03,0.005362888809438582,-0.002954733483039873,-0.005657708628005631,0.08907823392718828,0.2759019153226384,0.3217972039717649,0.004979628791308421,-0.0250081480471267,-0.00793684058377897,-3.351725630092915,44.45851804939836,0.22538822153253268,0.03013445776603672,1.9002062711729275,1.9470453387223108,-0.6278125827230212,1.0362330142196892,,0,7,4,0.014359545354696544,0.48128519525484575,0.18659644923358298,0.17460317460317198,0.39364902508907207,0.4435503798432221,0.702782337981298,-0.2963162429987082,0.5892460461707906,0.3112244897959184
2021-04-30,HINDUNILVR,EQ,2407.6,2410.0,2442.9,2330.25,2350.0,2353.75,2363.99,4010778,948144834645000.0,170223.0,2038288.0,0.5082,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,14631.1,-0.017710760058812003,23.03,-0.022366672204685134,0.019932835012458128,0.015466586134000648,-0.019107351225204128,0.2232145650852479,0.23451909763370493,-0.022099613929290052,0.025574103638429824,0.007179945601039517,17.009828915384787,42.99088752964672,-1.2008013230323853,0.026726348531977813,2.271742015278277,2.182179693389578,-0.25069637883008355,0.384698829457002,,0,20,3,0.008234881779049982,0.4912474449171625,0.1034194198526317,0.027860870324680986,0.2185414037018349,0.12748554668703752,0.21470773439417074,-0.13182412028013946,0.21134880525258842,0.3040816326530612
2021-04-30,COALINDIA,EQ,128.05,127.4,134.6,127.0,133.0,133.05,132.61,27396950,363310678595000.0,103147.0,6859319.0,0.2504,COALINDIA,Coal India Ltd.,METALS,14631.1,-0.017710760058812003,23.03,0.039047247169074595,0.054696789536266444,0.02662037037037046,0.009101251422070744,0.27521468749058,0.3565552885352469,0.03617460379268711,-0.028278874103504048,-0.015947368086462355,-2.083344783592537,52.953586497890306,1.788562252587795,0.024480592688033487,3.693879094276784,3.721199986139637,-0.6999323410013532,0.9825039579765554,,0,10,9,0.008481586932458547,0.48108762349337386,0.10666373420082231,-0.017355982274741777,0.335524477798871,-0.051727916808340164,-0.0892763313897562,-0.2558061258835411,-0.06784818860297076,0.19489795918367347
2021-04-30,HDFC,EQ,2538.85,2503.1,2525.0,2411.1,2433.25,2420.1,2445.94,6024595,1473580739110000.0,224454.0,3839105.0,0.6372,HDFC,Housing Development Finance Corporation Ltd.,FINANCIAL SERVICES,14631.1,-0.017710760058812003,23.03,-0.04677314532170074,-0.03093278875608141,-0.044477346757477054,-0.05146194246296154,0.40020344404720637,0.37782504528470595,-0.03099681082996497,-0.055423654258750954,-0.004910189099437745,-12.343299534666585,44.39687393815832,-1.6630059915939714,0.03665137804222968,1.7744198730162648,1.732704468421181,-0.23899816046412914,1.4468731593219561,,0,16,6,-0.004581006314870901,0.4773858024562506,-0.053607958282649415,0.4104790768154789,0.37414735149409273,1.0971053922373144,1.7125813760584987,-0.21599686847599175,1.9003936478880203,0.18877551020408165
2021-04-30,ZEEL,EQ,186.55,185.3,190.95,183.65,185.0,185.6,187.53,11435285,214443986430000.0,62607.0,3323909.0,0.2907,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,14631.1,-0.017710760058812003,23.03,-0.005092468507102765,-0.012765957446808529,-0.0717679419854963,-0.17031738936075103,0.5694705559122594,0.5697765712634374,-0.043064667895489794,-0.09188766024072803,-0.02833072852475449,-5.545778768623478,38.27956989247313,-1.0516848371749594,0.04685575738916257,0.10520508675899003,0.013210760856858114,-0.8796134137640267,1.3322367455862907,,0,48,8,-0.04336467706048674,0.4804023381034501,-0.41256887561990296,0.2174483437192538,0.521729346285003,0.41678380805604365,0.617420159961295,-0.3455383123181377,0.6293031364899668,0.10510204081632651
